0.9	252	7.28	-75.36
2.4	223	7.23	-78.65
1.1	207	7.19	-81.12
0.9	184	7.19	-83.15
1.7	207	7.19	-84.67
0.9	222	7.19	-85.45
0.8	203	7.22	-84.07
1.5	180	7.26	-82.42
3.4	265	7.28	-61.23
4.4	273	7.27	-54.76
6.8	229	7.26	-46.79
7.2	215	7.23	-42.63
5.2	207	7.19	-37.95
3.3	193	7.14	-33.52
3.7	174	7.11	-30.31
4.5	142	7.11	-29.46
3.8	125	7.11	-30.47
0.5	125	7.11	-31.97
2.9	105	7.11	-34.72
1.6	92	7.1	-46.88
2.2	92	7.11	-58.85
2	106	7.15	-64.33
1.2	163	7.19	-67.9
0.8	181	7.23	-71.48
0.3	197	7.26	-74.64
1.2	210	7.28	-76.54
1.1	229	7.23	-77.39
1	197	7.19	-80.56
0.4	222	7.19	-80.47
0.8	222	7.19	-81.96
1	179	7.19	-86.05
1.2	196	7.19	-85.26
2	215	7.19	-81.81
4.3	249	7.19	-65.03
6	265	7.19	-55.15
4.8	242	7.19	-45.01
5.1	219	7.2	-42.59
3.5	211	7.19	-37.78
2.2	198	7.15	-34.55
3.6	184	7.11	-32.64
2	173	7.11	-30.8
0.5	147	7.11	-30.51
1.8	181	7.11	-32.24
1.8	100	7.11	-34.44
2.6	81	7.1	-46.96
2.7	91	7.11	-60.31
2.8	106	7.15	-64.37
1.5	159	7.19	-67.67
0.9	191	7.23	-71.78
0.9	205	7.26	-74.47
0.7	234	7.28	-74.56
1.3	213	7.22	-78.95
1.3	175	7.19	-81.53
1	215	7.19	-81.58
1	222	7.19	-83
0.8	198	7.19	-84.76
1.3	185	7.19	-84.73
2.3	198	7.19	-81.93
4.3	256	7.19	-63.92
6	266	7.19	-56.02
6	241	7.19	-45.79
5.8	232	7.2	-41.39
4.3	214	7.19	-37.48
3.5	172	7.15	-34.75
2.6	152	7.11	-32.87
0.6	151	7.11	-31.42
1.2	310	7.11	-28.86
1.2	316	7.1	-30.06
1.4	44	7.08	-34.76
1.4	82	7.07	-45.48
2.6	100	7.07	-60.83
1.6	97	7.08	-63.84
0.9	206	7.11	-70.87
0.9	172	7.15	-70.74
0.7	189	7.19	-71.47
1.4	256	7.24	-74.56
1.2	250	7.21	-77.02
1.1	186	7.19	-81.14
1.7	200	7.19	-82.66
1.9	206	7.18	-84.15
1.1	192	7.15	-86.02
1.4	199	7.15	-85.49
0.9	229	7.17	-81.51
5.1	253	7.19	-63.26
6.7	256	7.2	-49.62
5.5	250	7.19	-43.95
4.6	224	7.16	-41.92
3.9	210	7.13	-37.01
4.2	171	7.11	-32.28
4.2	170	7.11	-31.53
4.6	156	7.11	-29.44
1.6	151	7.11	-30.23
1.7	199	7.07	-31.54
0.6	197	7.02	-34.01
1.9	82	7.01	-45.75
3	94	7.02	-55.91
3	115	7.07	-63.57
2.2	148	7.13	-67.2
1.4	173	7.17	-70.54
1.3	172	7.18	-73.94
1.1	242	7.19	-74.91
2	230	7.21	-77.91
1	187	7.19	-80.75
1.7	213	7.15	-81.77
1.3	225	7.11	-83.7
0.9	199	7.11	-85
0.8	189	7.12	-84.16
1	202	7.14	-81.02
3.7	232	7.16	-70.87
5.2	244	7.18	-55.15
5	251	7.19	-44.71
3.9	241	7.21	-44.54
3.9	208	7.19	-38.29
2.8	197	7.15	-34.95
2.6	216	7.11	-30.62
3.6	289	7.11	-26.55
3.4	321	7.11	-28.97
1.5	304	7.07	-30.78
1.4	324	7.02	-34.19
1.2	70	7	-46.75
2.6	92	7.02	-54.73
2.8	111	7.09	-63.73
1.6	134	7.16	-67.26
1	173	7.2	-69.64
0.7	189	7.2	-73.74
1.7	219	7.19	-76.04
2.1	243	7.21	-76.88
1.4	190	7.19	-80.03
0.4	192	7.15	-80.56
1	218	7.11	-83.18
2.1	215	7.11	-84.76
1.4	199	7.13	-85.44
1.2	239	7.17	-75.1
2.9	273	7.19	-60.54
4.8	272	7.21	-51.29
5.1	239	7.19	-46.63
5.3	217	7.15	-42.98
3.9	216	7.11	-37.02
2.5	177	7.1	-33.89
2.9	191	7.11	-31.65
2.4	229	7.12	-28.43
2.5	117	7.11	-30.7
1.1	18	7.07	-31.84
1.9	356	7.02	-34.53
1.7	92	7.01	-46.28
1.2	88	7.02	-58.44
2.2	106	7.07	-64.09
0.5	168	7.12	-67.82
0.7	185	7.15	-72.37
0.5	214	7.18	-73.44
1	196	7.19	-76.52
1.9	216	7.21	-78.77
0.9	193	7.19	-80.8
0.7	214	7.15	-80.8
1.3	203	7.11	-84.23
1.4	210	7.11	-85.68
0.9	192	7.15	-85.13
2.2	204	7.19	-81.78
3	268	7.19	-60.66
4.3	272	7.15	-51.16
4	258	7.11	-45.79
3.9	240	7.11	-40.78
3.4	216	7.11	-36.59
2.9	180	7.11	-33.28
2.3	195	7.11	-30.37
0.7	119	7.12	-29.02
2.6	153	7.11	-29.83
1.3	202	7.07	-30.89
0.1	293	7.02	-32.61
1.3	87	7.01	-46.61
2.3	93	7.02	-58.23
2.5	106	7.06	-64.56
0.6	190	7.11	-67.89
1	165	7.15	-70.5
1.2	170	7.17	-71.49
1.6	232	7.19	-76.18
1.5	214	7.16	-78.55
1.1	190	7.14	-81.44
1.2	199	7.12	-82.58
2.1	215	7.11	-84.01
2	222	7.11	-85.56
0.9	214	7.14	-85.27
1.6	227	7.17	-80.79
3	299	7.19	-61.81
4.8	268	7.19	-51.34
4.2	262	7.16	-48.51
4.4	222	7.13	-42.06
5.3	201	7.11	-36.07
3.1	204	7.11	-34.33
4	193	7.11	-29.43
3.7	172	7.08	-30.03
2.3	174	7.04	-30.15
2.5	102	7.03	-31.18
0.6	105	7.02	-34.48
1.1	83	7.02	-44.96
2.7	94	7.02	-57.22
3.1	113	7.06	-63.81
1.7	167	7.11	-67.68
0.7	198	7.15	-70.51
0.7	185	7.17	-73.61
1	203	7.19	-74.87
1.9	247	7.14	-79.54
1	203	7.11	-81.37
1.1	196	7.11	-83.2
2.1	211	7.11	-84.12
1.4	230	7.11	-85.57
0.6	185	7.13	-85.59
0.4	201	7.17	-82.05
3.6	283	7.19	-60.53
3.5	293	7.19	-55.24
5.3	255	7.16	-45.31
4.8	211	7.13	-41.74
4.6	207	7.11	-37.18
4.2	201	7.11	-33.56
3.5	177	7.11	-31.36
3.1	273	7.07	-28.25
4.4	112	7.02	-30.23
2.8	109	7.02	-31.96
2.6	119	7.02	-34.38
1.9	84	7.02	-46.6
2.6	93	7.02	-58.6
2.2	106	7.06	-64.86
0.7	169	7.11	-68.22
0.6	177	7.15	-70.67
0.9	192	7.17	-73.36
1.6	215	7.19	-77.27
0.8	199	7.14	-80.01
0.7	185	7.11	-82.41
1	185	7.1	-83.59
0.9	196	7.11	-84.87
0.8	201	7.11	-84.85
0.7	193	7.13	-85.03
0.7	198	7.17	-82.65
2.9	279	7.19	-61.48
4.9	259	7.2	-49.5
6	246	7.19	-46.25
5.2	245	7.15	-41.96
4	205	7.11	-36.11
2.8	195	7.06	-34.44
3.2	271	7.03	-30.14
3.5	105	7.03	-30.18
2.6	23	7.02	-28.61
3.3	114	6.98	-31.56
1.2	82	6.94	-34.7
1.1	26	6.97	-47.35
1.7	96	7.02	-56.78
2	114	7.07	-65.96
1.3	162	7.11	-68.05
0.6	184	7.14	-72.28
0.7	260	7.17	-74.68
1	250	7.19	-75.76
1	195	7.14	-78.18
1	189	7.11	-81.79
0.8	188	7.1	-83.05
1.6	213	7.11	-84.4
1.3	214	7.11	-85.45
0.8	193	7.11	-84.65
1.2	210	7.1	-81.88
2.7	233	7.1	-71.62
4.6	240	7.1	-57.59
5.8	242	7.11	-46.39
5.4	246	7.12	-41.66
3.5	259	7.11	-37.5
3.9	196	7.06	-33.72
4	194	7.02	-30.45
4	194	7.03	-29.62
4.7	192	7.02	-28.77
3.4	81	6.98	-31.48
2.4	82	6.94	-34.01
1.3	93	6.96	-46.98
1.8	91	7.02	-58.25
1.9	99	7.07	-64.55
1.5	165	7.11	-68.1
0.7	198	7.12	-71.96
0.6	204	7.12	-74.38
1.6	256	7.11	-75.92
1.1	203	7.11	-78.88
1	202	7.11	-81.1
2.4	206	7.11	-82.28
1.2	242	7.11	-84.32
0.7	249	7.11	-86.03
0.9	259	7.11	-84.8
0.9	251	7.1	-82.05
2.2	60	7.1	-71.19
1.3	254	7.1	-56.45
6.1	252	7.11	-45.1
5.1	253	7.12	-41.09
4.2	199	7.11	-37.53
4.1	263	7.06	-32.59
3.5	268	7.02	-29.73
5.4	286	7.03	-30.31
2.7	7	7.02	-29.12
2.7	41	6.98	-29.7
1.2	16	6.94	-35.07
1.7	39	6.97	-46.15
2.8	83	7.02	-57.99
1.9	91	7.07	-64.22
1.4	112	7.11	-67.8
0.8	173	7.14	-71.62
0.4	169	7.17	-73.1
1.2	215	7.19	-75.81
1.9	243	7.15	-79.01
1.6	205	7.11	-81.27
1.6	192	7.1	-82.64
1.7	213	7.1	-83.55
1.3	221	7.11	-85.11
0.6	258	7.11	-85.05
0.5	257	7.11	-80.66
1.9	274	7.11	-68.38
3.8	270	7.11	-53.77
4.7	248	7.11	-44.93
5.4	212	7.12	-43.8
4.6	204	7.11	-36.75
4.5	195	7.06	-33.84
4.1	193	7.02	-31.79
4.4	205	7.03	-29.47
3.4	17	7.02	-30.15
1.7	267	6.98	-30.42
1.9	17	6.94	-33.8
1.2	48	6.96	-46.61
1.7	86	7.01	-57.69
1.3	88	7.07	-64.32
0.6	122	7.11	-66.17
0.7	163	7.11	-71.31
0.6	176	7.11	-73.68
1.2	215	7.11	-77
0.7	193	7.12	-79.94
0.9	195	7.11	-81.09
0.8	185	7.06	-83.15
0.9	246	7.02	-83.3
0.6	253	7.02	-84.27
0.5	257	7.04	-84.61
0.5	264	7.05	-82.07
2.4	252	7.07	-70.75
5	250	7.09	-55.43
6.2	248	7.11	-44.02
4.7	248	7.12	-40.09
3.3	251	7.11	-35.11
2.9	208	7.06	-33.49
2.7	201	7.02	-31.46
3.2	193	7.02	-29.62
2.8	93	7.02	-30.63
2.7	82	6.99	-31.47
1.5	85	6.94	-33.88
1.1	80	6.91	-46.75
1.7	95	6.94	-58.36
1.2	186	7.02	-63.78
0.3	181	7.11	-68.51
0.3	193	7.15	-72.77
1.1	218	7.14	-74.52
1.7	246	7.11	-76.39
0.6	188	7.12	-79.64
0.5	186	7.1	-82.04
0.5	198	7.06	-82.91
0.7	190	7.02	-84.52
0.7	205	7.02	-85.37
0.7	202	7.05	-84.52
1.4	229	7.08	-81.71
1.8	252	7.11	-64.74
4.1	250	7.12	-50.73
6.4	250	7.11	-43.06
5.6	246	7.07	-38.87
3.9	204	7.02	-35.39
3.1	268	7.01	-32.79
2.9	192	7.02	-30.85
2.7	189	7.03	-29.05
3.7	264	7.02	-28.44
3.1	5	6.98	-30.97
1.6	13	6.94	-33.37
1.5	35	6.92	-45.32
1.5	80	6.94	-58.45
0.3	115	6.98	-65.15
0.4	167	7.02	-68.78
0.3	197	7.06	-73.27
0.4	193	7.09	-73.7
1.1	215	7.11	-75.22
0.8	191	7.12	-78.96
0.7	178	7.11	-81.89
0.8	189	7.06	-83.46
1.5	215	7.02	-84.66
0.8	248	7.02	-86.28
0.7	257	7.05	-85.15
0.7	196	7.08	-82.42
3.1	58	7.11	-71.08
1.4	296	7.12	-54.49
6.4	253	7.11	-42.8
5.3	250	7.07	-40.19
3.7	257	7.02	-33.7
3.5	192	7.01	-34.28
3.3	187	7.02	-30.53
3.3	198	7.03	-29.5
2.8	271	7.02	-27.6
1.3	19	6.98	-31.63
1.7	63	6.94	-34.5
0.9	80	6.92	-46.54
2.2	89	6.94	-59.8
1	86	6.98	-65.52
0.5	116	7.02	-67.28
0.4	202	7.06	-72.3
0.8	184	7.09	-74.05
1.1	251	7.11	-75.2
0.6	181	7.11	-79.47
0.6	191	7.02	-81.39
0.9	204	7.01	-83.1
1.7	218	7.02	-84.95
0.9	195	7.02	-86.05
0.8	175	7.04	-84.49
0.8	182	7.07	-81.34
1.6	268	7.11	-60.03
3.7	256	7.12	-46.55
5	247	7.11	-42.71
4.1	245	7.06	-40.41
2.4	259	7.02	-34.86
3.1	273	7.02	-32
3.1	196	7.02	-30.4
3.4	259	7.03	-28.55
3	294	7.02	-28.94
2.4	351	6.98	-30.26
2.6	38	6.94	-33.41
1.7	92	6.92	-46.46
2.6	93	6.94	-55.11
2.1	102	6.98	-63.26
0.7	162	7.02	-66.27
0.5	177	7.06	-69.83
0.9	215	7.09	-73.74
1.6	231	7.11	-76.78
0.6	197	7.06	-79.89
0.5	187	7.02	-82.01
0.6	197	7.02	-83.72
1.3	217	7.02	-84.51
1.4	235	7.02	-84.23
0.8	189	7.04	-83.96
2.8	208	7.06	-70.46
3.1	276	7.09	-54.91
3.5	265	7.11	-49.46
4.1	253	7.11	-43.89
3.3	223	7.09	-38.43
2.8	212	7.06	-34.68
3.3	261	7.04	-32.79
2.3	273	7.02	-30.26
3.4	289	7.03	-27.55
3	189	7.02	-30.64
1.9	184	6.98	-30.98
0.9	180	6.92	-34.18
1.2	169	6.86	-46.47
1.9	98	6.85	-58.34
2.4	111	6.93	-64.39
1	167	7.02	-67.97
0.6	186	7.08	-71.35
0.8	208	7.11	-72.75
1.3	216	7.11	-77.16
0.5	198	7.06	-79.38
0.8	201	7.02	-80.72
1	207	7.02	-83.33
1.9	228	7.02	-84.68
1.1	248	7.02	-84.98
0.6	264	7.02	-84.03
1.2	237	7.01	-80.94
3	288	7.02	-58.26
3.5	261	7.07	-49.28
4.4	247	7.11	-45.63
3.8	249	7.12	-40.87
2.7	254	7.1	-35.8
2.6	258	7.07	-31.82
3.3	286	7.02	-29.11
3.5	281	6.98	-27.24
2.7	269	6.94	-29.16
2.9	24	6.89	-31.69
3.4	32	6.85	-33.91
2.1	31	6.85	-45.95
3.1	97	6.85	-59.49
2.6	101	6.93	-64.26
1.6	173	7.02	-67.87
0.7	180	7.08	-71.98
0.7	194	7.11	-72.69
1.8	230	7.11	-76.83
1	203	7.06	-78.47
0.5	186	7.02	-81.17
0.6	248	7.02	-82.49
1.1	209	7.02	-84.78
0.6	194	7.02	-84.29
0.6	183	7.02	-83.76
0.6	254	7.02	-80.74
2.7	261	7.02	-57.99
4.2	242	7.04	-52.79
5.8	244	7.05	-47.35
4.2	251	7.06	-39.55
2.7	268	7.06	-33.72
3.8	272	7.05	-31.42
3.8	287	7.02	-28.75
2.7	293	6.99	-27.88
3.4	282	6.95	-27.56
2.9	7	6.9	-30.24
2.7	43	6.85	-33.96
2	83	6.83	-47.17
2.7	97	6.85	-57.66
3	103	6.93	-62.54
1.5	164	7.02	-66.51
0.7	171	7.08	-69.61
0.5	195	7.1	-71.69
1.2	228	7.11	-75.17
0.8	190	7.06	-78.93
0.5	188	7.02	-81.03
0.8	210	7	-82.9
1.2	226	6.98	-83.73
0.8	195	6.97	-85
0.8	168	6.98	-84.5
0.4	180	7	-81.85
2.6	230	7.02	-67.24
3.2	259	7.04	-51.24
3.8	254	7.05	-44.47
4.1	247	7.05	-40.76
3.8	245	7.05	-37.71
3.1	249	7.05	-34.83
3.3	271	7.02	-31.12
4.2	295	6.99	-27.59
2.3	4	6.94	-29.87
1.5	18	6.89	-31.41
1.4	19	6.85	-34.04
1.5	36	6.84	-47.06
2.7	87	6.85	-57.63
2.7	104	6.91	-63.52
1.4	164	6.98	-67.77
1	179	7.02	-70.79
0.5	181	7.04	-73.38
1.8	247	7.04	-74.93
0.7	197	7.02	-77.99
0.4	190	7.02	-81.52
0.6	180	7.04	-83.28
1	210	7.02	-84.39
1.3	222	6.94	-84.25
1.1	204	6.93	-84.23
1.5	215	6.97	-81.03
2.2	269	7.02	-59.78
2.6	282	7.05	-52.74
3.8	268	7.05	-46.63
4.3	244	7.03	-39.93
3.9	198	7.02	-35.99
2.8	183	7.03	-31.22
3	190	7.02	-29.48
2.8	199	6.99	-28.29
2.7	192	6.94	-27.94
2.4	93	6.89	-31.05
3.3	101	6.85	-34.01
2.3	88	6.84	-46.61
3	96	6.85	-57.23
2.7	109	6.89	-63.41
1.8	172	6.94	-67.73
0.7	169	6.99	-70.71
0.9	201	7.05	-72.62
1.2	209	7.11	-73.96
1.6	219	7.07	-77.05
0.6	198	7.02	-81.54
0.7	208	6.97	-81.84
1.5	229	6.94	-84.33
1.5	233	6.94	-84.74
1	204	6.95	-84.93
0.6	206	6.98	-82.15
2.8	228	7	-69.27
4.7	245	7.01	-53.52
5.7	253	7.02	-43.24
5.2	247	7.02	-40.85
3.3	261	7.02	-34.84
3.2	277	7.03	-30.78
2.7	273	7.02	-27.8
3.7	272	6.99	-27.53
2.3	273	6.94	-29.44
1.9	266	6.89	-30.51
2.3	10	6.85	-34.31
1.9	29	6.84	-48.09
2.8	95	6.85	-57.19
2.4	96	6.89	-64.24
1.1	180	6.94	-68.31
1	174	6.98	-70.61
0.6	193	7	-73.22
1.8	206	7.02	-74.54
1.5	222	7.02	-76.92
0.9	210	7.02	-81.06
0.7	195	6.98	-83.37
1.8	215	6.94	-83.98
1.6	224	6.94	-84.72
0.7	175	6.95	-85.17
0.4	88	6.97	-74.87
1	270	6.99	-60.59
4.3	247	7.01	-51.66
7	244	7.02	-46.41
6	245	7.04	-41.16
3.2	202	7.02	-36.09
3.2	185	6.98	-33.45
3	271	6.94	-29.39
2.7	280	6.94	-27.17
3.5	293	6.94	-26.31
1.9	3	6.9	-30.46
2.5	4	6.85	-33.05
2.2	44	6.84	-46.98
2.5	75	6.85	-58.21
1.9	88	6.89	-64.09
0.5	173	6.94	-67.29
0.3	177	6.98	-70.33
0.8	193	7	-71.77
1.3	205	7.02	-73.75
1.8	208	7.01	-78.19
0.8	181	7	-81.76
0.5	175	6.97	-83.25
1.1	208	6.94	-84.14
0.9	177	6.94	-84.87
0.9	169	6.95	-84.11
0.6	255	6.97	-80.96
1.8	266	6.99	-60.28
4.9	243	7.01	-49.03
7.6	242	7.02	-45.58
6.8	251	7.04	-40.26
3.8	248	7.02	-34.5
3.5	265	6.98	-29.97
3.4	265	6.94	-28.12
3.6	292	6.94	-28.03
3.7	352	6.94	-29.06
2.6	20	6.9	-30.31
3	41	6.85	-33.93
2	74	6.84	-47.45
2.6	46	6.85	-58.38
1.5	61	6.89	-64.68
0.4	186	6.94	-67.18
0.3	176	6.98	-70.34
0.6	200	7	-72.42
2	223	7.02	-74.38
0.8	176	6.98	-79.68
0.6	181	6.94	-81.57
0.4	200	6.93	-81.78
1.1	211	6.94	-84.68
0.8	210	6.94	-86.06
0.8	171	6.95	-84.29
0.9	194	6.97	-81.6
1.5	240	6.99	-66.72
4.5	244	7.01	-52.97
6.5	244	7.02	-44.12
5.2	248	7.02	-39.07
3.8	257	7	-35.23
2.8	259	6.97	-30.3
2.2	292	6.94	-28.76
3.5	294	6.94	-26.96
3.8	268	6.94	-27.04
2.8	274	6.89	-30.11
2.1	12	6.84	-33.73
1.7	64	6.83	-47.29
1.9	69	6.85	-57.29
0.4	88	6.9	-65.52
0.3	93	6.94	-68.05
0.5	180	6.97	-71.83
0.9	199	7	-73.38
1.3	202	7.02	-74.82
1.1	213	6.98	-79.28
0.7	189	6.94	-82.11
1.3	185	6.93	-83.68
1.2	221	6.94	-85.36
0.9	208	6.94	-86.86
1	195	6.96	-86.26
0.9	222	7	-83.05
2.2	246	7.02	-65.31
4.6	257	7.03	-51.62
6	247	7.02	-44.86
5.9	215	7.03	-40.67
4	213	7.02	-34.92
3.2	267	6.98	-31.13
3.3	274	6.94	-27.41
3.2	274	6.95	-29.61
3.4	355	6.94	-28.57
1.9	27	6.86	-30.39
1.3	34	6.77	-34.77
2.3	78	6.74	-47.32
3.4	82	6.77	-57.8
2.4	90	6.85	-64.1
0.5	176	6.94	-68.07
0.2	194	6.99	-71.36
0.6	211	7.02	-74.08
1.6	232	7.02	-74.38
1.4	221	6.98	-78.67
0.6	208	6.94	-82.04
0.7	205	6.93	-83.57
1.7	213	6.94	-84.62
1.6	212	6.94	-84.41
0.7	188	6.96	-84.62
0.4	185	6.99	-82.45
1.9	220	7.02	-70.82
4.1	234	7.04	-56.66
5.7	245	7.02	-45.82
5.3	255	6.98	-40.2
3.4	252	6.94	-34.31
2.4	261	6.93	-30.89
2.3	274	6.94	-29.76
3.5	6	6.96	-26.69
2.9	18	6.94	-28.24
2.6	29	6.86	-30.22
2.9	23	6.77	-33.52
1.9	64	6.74	-47.73
2.8	77	6.77	-57.51
2.8	81	6.85	-63.71
0.7	165	6.94	-68.04
0.7	169	6.99	-69.95
1	211	7.02	-72.57
1.2	208	7.02	-74.07
0.6	188	6.98	-79.89
0.4	189	6.94	-82.16
0.5	183	6.93	-83.49
0.7	205	6.94	-84.79
0.7	197	6.94	-84.55
0.6	198	6.96	-83.67
0.9	212	7	-81.44
2	228	7.02	-69.11
3.9	245	7.02	-54.18
5.3	251	6.99	-43.32
4.6	256	6.96	-38.92
3.2	284	6.94	-34.64
3.2	255	6.93	-30.13
2.2	275	6.94	-27.5
3.1	281	6.94	-25.24
3	14	6.91	-28.62
3	7	6.84	-29.74
3.4	27	6.77	-33.57
2.7	51	6.74	-47.4
3	48	6.77	-58.07
2.7	73	6.85	-63.91
0.9	84	6.94	-67.88
0.5	167	6.99	-71.35
1.4	210	7.02	-73.44
1.2	195	7.02	-74.3
0.8	208	6.98	-77.82
0.7	204	6.94	-81.76
0.8	213	6.93	-83.63
1.3	211	6.94	-84.93
0.7	196	6.94	-85.6
0.8	189	6.96	-84.44
0.5	169	7	-81.91
0.9	174	7.02	-61.81
4.2	218	7.02	-50.11
7.2	222	6.99	-46.59
6	214	6.96	-42.55
4.2	203	6.94	-36.81
3.4	254	6.94	-30.82
2.9	277	6.95	-28.81
2.9	271	6.96	-27.13
2.8	275	6.94	-27.99
2.2	3	6.86	-30.46
2.5	65	6.77	-33.5
2.3	80	6.73	-46.55
3.4	64	6.77	-58.59
2.8	110	6.86	-65.29
1.2	197	6.94	-68.83
0.4	173	6.94	-72.15
1	164	6.94	-71.95
1.3	206	7.02	-73.47
0.9	209	6.98	-79.09
0.6	188	6.94	-81.46
0.4	187	6.94	-82.95
0.5	191	6.94	-84.95
0.7	209	6.94	-84.84
0.6	195	6.96	-84.59
0.5	195	7	-81.5
2.2	273	7.02	-64.24
4.9	258	7.02	-51.52
5.9	242	6.99	-45.21
4.4	213	6.96	-41.36
3.7	193	6.94	-38.05
3.3	273	6.94	-31.03
2.1	272	6.94	-29.34
2.9	283	6.91	-28.91
4	284	6.85	-27.38
2.7	299	6.81	-30.38
3.7	360	6.77	-33.89
1.7	51	6.75	-48.3
1.8	29	6.77	-59.29
0.7	95	6.84	-65.95
0.6	99	6.94	-68.45
0.3	174	7.02	-72.43
0.4	184	7.05	-72.56
1.1	211	7.02	-75
0.7	187	6.98	-79.3
0.6	195	6.94	-80.6
0.5	190	6.93	-83.28
0.9	212	6.94	-84.82
0.6	179	6.94	-86.14
0.9	214	6.96	-84.19
1	242	7	-82.17
1.6	306	7.02	-62.76
3.5	257	7.02	-42.27
5.5	244	6.99	-42.91
3.8	256	6.96	-37.58
2.7	268	6.94	-33.94
3	286	6.94	-30.86
3.6	274	6.94	-29.14
3.7	277	6.91	-27.08
3.3	6	6.85	-28.15
2.7	7	6.81	-30.22
3.6	14	6.77	-33.85
2.6	28	6.75	-47.73
1.8	82	6.77	-57.65
0.7	117	6.85	-65.45
0.5	105	6.94	-68.79
0.4	178	6.99	-71.09
0.4	175	7.02	-71.99
0.7	206	7.02	-76.62
0.9	206	6.98	-79.25
0.7	199	6.94	-81.02
0.8	204	6.93	-83.17
0.7	205	6.94	-84.82
0.7	184	6.94	-86.15
0.9	202	6.95	-85.07
1.1	205	6.97	-79.64
1.2	243	6.98	-63.09
3.8	247	6.98	-46.76
5.8	247	6.96	-43.17
4.4	249	6.95	-38.68
2.6	234	6.94	-34.34
2.4	246	6.94	-31.38
2.9	235	6.94	-29.28
3.1	283	6.91	-27.54
3.3	9	6.85	-28.15
2.8	8	6.81	-30.06
3	21	6.77	-34.15
2.5	34	6.75	-47.85
2	60	6.77	-56.61
0.9	84	6.85	-65.04
0.7	106	6.94	-68.71
0.3	186	6.99	-71.41
0.5	196	7	-72.78
1.2	233	6.99	-76.74
1.2	216	6.98	-79.19
0.7	203	6.94	-81.44
1	212	6.93	-83.06
0.6	195	6.94	-84.83
0.9	188	6.94	-86.16
1	191	6.94	-85.96
1.5	181	6.94	-77.11
2.2	204	6.94	-63.43
4.2	239	6.94	-51.24
6.1	250	6.94	-43.43
5	244	6.94	-39.78
3.3	205	6.94	-34.74
3.1	208	6.95	-31.89
3.8	197	6.94	-29.42
2.7	292	6.9	-28.01
3.2	12	6.85	-28.14
2.9	9	6.81	-29.89
2.5	32	6.77	-34.45
2.4	41	6.75	-47.97
2.5	44	6.77	-55.58
1.3	67	6.85	-64.62
0.9	106	6.94	-68.63
0.3	198	6.98	-71.74
0.6	209	6.97	-73.58
1.8	242	6.95	-76.86
1	210	6.94	-79.14
0.6	177	6.94	-81.88
0.5	183	6.94	-83.1
0.8	215	6.94	-84.21
1	222	6.94	-85.39
0.8	194	6.94	-85.39
1.1	204	6.94	-82.3
2.8	218	6.94	-70.25
5.1	234	6.94	-56.19
6	244	6.94	-45
4	253	6.94	-38.78
2.6	260	6.94	-34.7
2.8	284	6.95	-30.13
4.8	309	6.94	-28.61
3.9	331	6.9	-26.19
3.1	13	6.85	-28.89
3.6	17	6.81	-30.76
3.9	21	6.77	-34.27
3.5	40	6.75	-47.91
2.3	86	6.77	-57.27
1	89	6.85	-64.69
0.6	100	6.94	-68.95
0.2	184	6.98	-71.16
0.5	189	6.97	-74.08
1.4	216	6.94	-75.05
1.4	217	6.94	-78.77
0.5	203	6.94	-81.61
0.6	196	6.94	-82.29
0.9	217	6.94	-84.66
0.7	206	6.94	-86.01
0.7	186	6.94	-85.7
1.5	249	6.94	-82.14
1.4	267	6.94	-60.51
3.5	256	6.94	-47.92
5	253	6.94	-43.74
3.5	258	6.94	-38.89
3.3	267	6.94	-33.83
2.6	267	6.93	-31.56
2.7	263	6.94	-29.34
4.2	305	6.94	-27.54
4.1	17	6.85	-29.1
2.6	25	6.8	-30.9
2.6	24	6.77	-34.38
2.5	29	6.75	-48.19
2.1	76	6.77	-59.15
0.6	93	6.85	-66.12
0.9	115	6.94	-68.2
0.3	180	7	-70.61
0.5	201	7.02	-72.2
0.6	191	7.02	-76.09
1.5	220	6.98	-78.77
0.7	194	6.94	-81.5
0.6	191	6.89	-83.42
0.5	194	6.85	-84.11
0.7	203	6.85	-86.33
1	214	6.88	-85.31
1.3	238	6.91	-82.43
1.2	254	6.94	-64.66
3.3	273	6.95	-49.99
5	270	6.95	-42.07
3.9	261	6.94	-37.97
3	281	6.94	-34.25
2.8	270	6.95	-29.96
2.6	273	6.94	-29.19
3	271	6.9	-28.91
3.3	7	6.85	-28.07
3	16	6.81	-30.43
4	30	6.77	-34.02
2.3	66	6.75	-48.16
0.8	88	6.77	-60.51
0.7	115	6.85	-65.21
0.3	167	6.94	-69.74
0.4	174	6.98	-71.15
1.1	205	6.97	-71.74
1.8	209	6.94	-74.9
0.9	208	6.9	-79.61
1.4	166	6.85	-81.44
0.6	184	6.85	-83.44
0.7	170	6.85	-84.2
0.6	205	6.85	-85.94
0.7	194	6.87	-86.04
0.8	212	6.91	-83.67
2.5	231	6.94	-70.03
4.1	247	6.95	-51.36
4.7	254	6.95	-38.52
3.9	251	6.94	-36.48
3.1	270	6.94	-33.02
2.7	281	6.94	-31.14
2.7	285	6.94	-28.17
2.6	295	6.91	-26.92
4.2	12	6.85	-27.8
3.8	15	6.8	-29.96
4.4	24	6.76	-33.36
2.1	29	6.75	-47.7
1.7	28	6.77	-57.11
1.2	97	6.82	-65.36
0.7	215	6.88	-69.37
